Order Number,owner,Volume,Price,Side,Symbol,Timestamp
ORD00565,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:58:45
ORD00566,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:58:47
ORD00567,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:58:52
ORD00568,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:58:54
ORD00569,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:58:56
ORD00570,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:58:57
ORD00571,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:07:08
ORD00572,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:59:08
ORD00573,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:07:19
ORD00574,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 10:59:09
ORD00575,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 11:31:42
ORD00576,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 11:31:54
ORD00577,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 10:59:54
ORD00578,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:00:05
ORD00579,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 11:32:34
ORD00580,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 11:32:35
ORD00581,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:00:26
ORD00582,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 15:10:08
ORD00583,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:00:30
ORD00584,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 15:10:13
ORD00585,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:01:45
ORD00586,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:01:47
ORD00587,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:02:20
ORD00588,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:02:24
ORD00589,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:03:20
ORD00590,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 12:19:10
ORD00591,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:03:29
ORD00592,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 12:20:09
ORD00593,FemboyLover_Hybrid,12500.0,40.75,Sell,CBG,2025-11-11 16:25:08
ORD00594,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 12:29:45
ORD00595,FemboyLover_Hybrid,25000.0,20.9,Sell,PTTGC,2025-11-11 12:29:55
ORD00596,FemboyLover_Hybrid,25000.0,20.1,Buy,PTTGC,2025-11-11 13:56:07
ORD00597,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:05:00
ORD00598,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:05:02
ORD00599,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:05:28
ORD00600,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:05:29
ORD00601,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:36:44
ORD00602,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:37:24
ORD00603,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:38:00
ORD00604,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:38:35
ORD00605,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:06:07
ORD00606,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:06:15
ORD00607,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:06:16
ORD00608,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 11:50:10
ORD00609,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:06:16
ORD00610,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:07:01
ORD00611,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:07:06
ORD00612,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:42:46
ORD00613,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:42:47
ORD00614,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:07:11
ORD00615,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:43:40
ORD00616,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:07:20
ORD00617,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 11:50:23
ORD00618,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:43:42
ORD00619,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 11:50:25
ORD00620,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:44:11
ORD00621,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:44:12
ORD00622,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:46:32
ORD00623,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:47:04
ORD00624,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:07:52
ORD00625,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:48:16
ORD00626,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:08:05
ORD00627,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:50:28
ORD00628,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:08:06
ORD00629,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:50:41
ORD00630,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:08:08
ORD00631,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:52:56
ORD00632,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:08:31
ORD00633,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:53:28
ORD00634,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:08:32
ORD00635,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:54:59
ORD00636,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:55:00
ORD00637,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:55:05
ORD00638,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:55:29
ORD00639,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:55:30
ORD00640,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:56:01
ORD00641,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:57:59
ORD00642,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:58:31
ORD00643,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 14:59:06
ORD00644,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 14:59:53
ORD00645,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:00:11
ORD00646,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:00:12
ORD00647,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:00:38
ORD00648,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:00:42
ORD00649,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:01:15
ORD00650,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:01:22
ORD00651,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:02:26
ORD00652,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:02:29
ORD00653,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:02:40
ORD00654,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:02:45
ORD00655,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:03:08
ORD00656,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:03:21
ORD00657,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:03:28
ORD00658,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:03:38
ORD00659,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:03:40
ORD00660,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:03:51
ORD00661,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:09:20
ORD00662,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:09:20
ORD00663,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:09:29
ORD00664,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:09:29
ORD00665,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:04:48
ORD00666,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:09:35
ORD00667,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:05:01
ORD00668,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:09:36
ORD00669,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:05:48
ORD00670,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:05:50
ORD00671,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:09:43
ORD00672,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:09:45
ORD00673,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:06:27
ORD00674,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:06:40
ORD00675,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:07:08
ORD00676,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:07:15
ORD00677,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:07:36
ORD00678,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:07:49
ORD00679,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:09:14
ORD00680,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:09:17
ORD00681,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:10:34
ORD00682,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:10:34
ORD00683,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:09:47
ORD00684,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:09:51
ORD00685,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:10:18
ORD00686,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:10:23
ORD00687,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:11:31
ORD00688,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:11:10
ORD00689,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:11:40
ORD00690,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:11:14
ORD00691,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:11:41
ORD00692,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:11:51
ORD00693,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 12:02:11
ORD00694,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 12:03:47
ORD00695,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:14:34
ORD00696,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:14:36
ORD00697,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:11:58
ORD00698,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:11:58
ORD00699,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:15:28
ORD00700,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:15:29
ORD00701,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:16:03
ORD00702,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:16:15
ORD00703,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:17:30
ORD00704,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:17:38
ORD00705,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:12:52
ORD00706,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:18:06
ORD00707,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:12:52
ORD00708,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:18:11
ORD00709,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:18:21
ORD00710,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:18:27
ORD00711,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:19:38
ORD00712,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:19:39
ORD00713,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:13:02
ORD00714,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:13:03
ORD00715,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:19:40
ORD00716,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:19:41
ORD00717,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:19:53
ORD00718,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:19:56
ORD00719,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:20:46
ORD00720,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:21:33
ORD00721,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:21:33
ORD00722,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:21:57
ORD00723,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:22:13
ORD00724,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:22:16
ORD00725,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:22:18
ORD00726,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:22:57
ORD00727,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:23:15
ORD00728,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 12:08:22
ORD00729,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:23:36
ORD00730,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 16:11:06
ORD00731,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 16:11:15
ORD00732,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:24:38
ORD00733,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 12:15:58
ORD00734,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:26:16
ORD00735,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:27:35
ORD00736,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:27:36
ORD00737,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:27:44
ORD00738,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 12:19:56
ORD00739,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:28:58
ORD00740,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:29:08
ORD00741,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 12:23:02
ORD00742,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:29:53
ORD00743,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:30:41
ORD00744,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:30:55
ORD00745,FemboyLover_Hybrid,13800.0,36.25,Buy,TOP,2025-11-11 16:15:05
ORD00746,FemboyLover_Hybrid,13800.0,36.75,Sell,TOP,2025-11-11 16:15:15
ORD00747,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:14:22
ORD00748,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:14:24
ORD00749,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:32:19
ORD00750,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:32:38
ORD00751,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:32:38
ORD00752,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:14:27
ORD00753,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:32:38
ORD00754,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:32:42
ORD00755,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:14:30
ORD00756,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:32:56
ORD00757,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:14:36
ORD00758,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:14:38
ORD00759,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:14:42
ORD00760,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:14:46
ORD00761,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:33:35
ORD00762,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:33:49
ORD00763,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:14:55
ORD00764,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:14:56
ORD00765,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:34:33
ORD00766,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:34:35
ORD00767,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:34:52
ORD00768,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:34:55
ORD00769,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:35:20
ORD00770,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:35:31
ORD00771,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:15:12
ORD00772,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:15:14
ORD00773,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:36:34
ORD00774,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:36:35
ORD00775,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:15:37
ORD00776,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:15:46
ORD00777,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:37:15
ORD00778,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:37:33
ORD00779,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:37:55
ORD00780,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:38:03
ORD00781,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:38:04
ORD00782,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:38:11
ORD00783,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:16:23
ORD00784,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:16:24
ORD00785,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:39:42
ORD00786,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:39:45
ORD00787,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:40:05
ORD00788,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:40:09
ORD00789,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:40:19
ORD00790,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:40:24
ORD00791,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:41:10
ORD00792,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:41:18
ORD00793,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:41:22
ORD00794,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:17:06
ORD00795,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:17:07
ORD00796,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:41:37
ORD00797,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:17:11
ORD00798,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:17:12
ORD00799,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:42:28
ORD00800,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:42:35
ORD00801,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:17:53
ORD00802,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:18:04
ORD00803,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:18:06
ORD00804,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:43:33
ORD00805,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:18:07
ORD00806,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:43:38
ORD00807,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:44:01
ORD00808,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:44:07
ORD00809,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 13:58:27
ORD00810,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 13:58:58
ORD00811,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:18:44
ORD00812,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 14:00:04
ORD00813,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:18:45
ORD00814,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:45:18
ORD00815,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:45:35
ORD00816,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:19:02
ORD00817,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:45:45
ORD00818,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:19:02
ORD00819,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:45:55
ORD00820,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:19:37
ORD00821,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:19:41
ORD00822,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:46:25
ORD00823,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:46:31
ORD00824,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:47:21
ORD00825,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:47:26
ORD00826,FemboyLover_Hybrid,11600.0,43.75,Sell,GULF,2025-11-11 11:20:02
ORD00827,FemboyLover_Hybrid,11600.0,43.25,Buy,GULF,2025-11-11 11:20:11
ORD00828,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:47:47
ORD00829,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:47:51
ORD00830,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:47:55
ORD00831,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 14:00:53
ORD00832,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 14:01:05
ORD00833,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:48:07
ORD00834,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 14:03:25
ORD00835,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 14:04:06
ORD00836,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:48:43
ORD00837,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:48:55
ORD00838,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:49:13
ORD00839,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 14:05:28
ORD00840,FemboyLover_Hybrid,11100.0,45.25,Buy,CPALL,2025-11-11 15:49:15
ORD00841,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 14:05:58
ORD00842,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 14:06:18
ORD00843,FemboyLover_Hybrid,11100.0,45.75,Sell,CPALL,2025-11-11 15:49:25
ORD00844,FemboyLover_Hybrid,23800.0,21.9,Sell,MINT,2025-11-11 14:06:31
ORD00845,FemboyLover_Hybrid,23800.0,21.1,Buy,MINT,2025-11-11 14:06:56
